1	2.696887606754899
2	2.4603988863527775
2	2.46338499058038
4	2.6456681303679943
4	2.6703180680051446
4	2.692458542995155
4	2.677170654758811
8	3.1111526619642973
8	3.317304627969861
8	3.2933201994746923
8	3.3808310395106673
8	3.3205948611721396
8	3.3687383998185396
8	3.3991068927571177
8	3.4235830307006836
16	5.02282265201211
16	5.405509023927152
16	5.553322076797485
16	5.463316481560469
16	5.511464138515294
16	5.822117668576539
16	5.493182190693915
16	5.5770248575136065
16	5.595534642226994
16	5.776183562353253
16	5.722995616495609
16	5.606429109349847
16	5.685889219865203
16	5.584814666770399
16	5.584511772729456
16	5.6958086071535945
32	27.961052291095257
32	27.927575456909835
32	27.952356818132102
32	27.93831622414291
32	27.983775260858238
32	27.85739878565073
32	28.524361042305827
32	28.388153520412743
32	28.48840043693781
32	28.339329346083105
32	28.363170770928264
32	28.310170389711857
32	28.54459746927023
32	28.65752148255706
32	28.49040336161852
32	28.50086214672774
32	28.64750859886408
32	28.5883163921535
32	28.661291111260653
32	29.516756345517933
32	28.43440544977784
32	28.772317466326058
32	28.571172944270074
32	29.26852699741721
32	28.913866579532623
32	28.778134770691395
32	28.895999344065785
32	28.6657849913463
32	28.7378135798499
32	28.815940583124757
32	28.845190254971385
32	29.05104631744325
32	29.187904180027544
32	29.60214163456112
32	29.21869415603578
32	29.793097528629005
32	29.15398501046002
32	29.34384363796562
32	30.13705896679312
32	29.53949554078281
32	29.239052087068558
32	29.513911503367126
32	29.67505265865475
32	29.62706627137959
32	30.317867976613343
32	29.602571587078273
32	29.593216761946678
32	30.245510614477098
32	29.50648752693087
32	29.65399949066341
32	29.48361691646278
32	29.79231381881982
32	29.823465480469167
32	29.85475020390004
32	29.54745930992067
32	29.934561270289123
32	29.969578166492283
32	29.680055348202586
32	30.12541913613677
32	29.719348238781095
32	29.713688318617642
32	29.751949376426637
32	29.77101823594421
32	29.83110841922462
64	94.74636681843549
64	94.61367591004819
64	95.99692171439528
64	95.84066219627857
64	95.83741917554289
64	96.35367064550519
64	96.07479375507683
64	96.66970497835428
64	97.01960131153464
64	96.55297092907131
64	96.75127265136689
64	97.6847491087392
64	96.76222286466509
64	97.53857242595404
64	97.7275806600228
64	97.15417693462223
64	97.6164100188762
64	97.70998108200729
64	97.38073905836791
64	97.18221691437066
64	98.08592234924436
64	97.81025857664645
64	96.81786620803177
64	97.5790552040562
64	96.99903412722051
64	96.75745400320739
64	97.44616877753288
64	97.2825243473053
64	97.07420715037733
64	97.2844870723784
64	98.0187723049894
64	97.2075720783323
64	97.2649873578921
64	97.06015996355563
64	97.30228120461106
64	97.53237694129348
64	96.92660953570157
64	98.18402118515223
64	97.1751711750403
64	97.60158365685493
64	97.60228203702718
64	97.82891369704157
64	96.91655348148197
64	97.51898902840912
64	97.5225675497204
64	97.70734785776585
64	97.28516293130815
64	97.00928805209696
64	97.69796217884868
64	98.03223879355937
64	97.2964199995622
64	97.37167522218078
64	97.77654962334782
64	97.26661199796945
64	97.22475690580904
64	97.15151852928102
64	97.47690194193274
64	97.52141933981329
64	97.24693967588246
64	97.15317808371037
64	97.61544748581946
64	97.44762897584587
64	97.7286470644176
64	97.91193273570389
